dataSource.vendor,metadata.product.name,metadata.product.vendor_name,dataSource.name,dataSource.category,src_endpoint.location.region,device.uid,actor.authorization.policy.rule.name,unmapped.client.userAgent.browser,status,unmapped.client.userAgent.os,event.type,status_detail,actor.user.name,actor.user.email_addr,actor.user.type_id,actor.user.type,dst_endpoint.svc_name,src_endpoint.ip,http_request.url.path,activity_name,device.hostname,severity,user.name,count
Okta,Okta,Okta,Okta,security,New York,,Require Password,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,10.0.0.6,/security/logs/authorization,Logon,,3,,12
Okta,Okta,Okta,Okta,security,,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.0.6,/audit/logs/system,Logon,,3,,12
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Email delivery,delivered,Valkyrie Firestorm,bob.jones@example.com,2,,,,,Email delivery,,3,,12
Okta,Okta,Okta,Okta,security,Illinois,,On Office Network,UNKNOWN,ALLOW,Unknown,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.168.0.6,/security/logs/authentication-failures,Logon,,3,,11
Okta,Okta,Okta,Okta,security,Illinois,,On Office Network,UNKNOWN,ALLOW,Linux,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.0.2.3,/security/logs/authentication,Logon,,3,,11
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Unknown,Logon,,Celestia Thunderstorm,bob.jones@example.com,8,User,Dropbox,10.0.0.6,/oauth2/v1/introspect,Logon,,3,Nova Frostbane,11
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Thunder Hammerstrike,anna.hall@custommail.io,8,User,,8.8.8.8,/oauth2/v1/authorize,Logon,,3,,11
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Crimson Tempest,ryan.collins@fakemailbox.net,8,User,GitHub,192.168.0.3,/oauth2/v1/token,Logon,,3,Celestia Thunderstorm,11
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Celestia Thunderstorm,alice.smith@example.com,8,User,,192.0.2.1,/audit/logs/system,Logon,,3,,11
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Celestia Thunderstorm,chris.martin@sampleco.co,8,,,,,Verify user identity,,3,,11
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Unknown,Logon,,Seraphina Dragonheart,chris.martin@sampleco.co,8,User,Dropbox,192.0.2.3,/security/logs/authentication,Logon,,3,Astra Solarflare,11
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Orion Lightningstrike,kevin.green@placeholderemail.co,8,User,,198.51.100.8,/security/logs/intrusion-detection,Logon,,3,,11
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.168.0.9,/oauth2/v1/token,Logon,,3,,11
Okta,Okta,Okta,Okta,security,West Bengal,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,203.0.113.0,/oauth2/v1/introspect,Logon,,3,,11
Okta,Okta,Okta,Okta,security,,,,,FAILURE,,OIDC token revocation request,invalid_token,Venus Starlight,anna.hall@example.com,11,,,,,OIDC token revocation request,,3,,11
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,10.0.0.6,/oauth2/v1/introspect,Logon,,3,,11
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Nebula Stardust,mike.anderson@mytestmail.org,8,,,,,Authentication of user via MFA,,3,,10
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Seraphina Dragonheart,chris.martin@sampleco.co,8,,,,,Authentication of user via MFA,,3,,10
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Ignatius Inferno,melissa.kelly@dummyinbox.net,8,,,,,Authentication of user via MFA,,3,,10
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Blaze Thunderstrike,ryan.collins@fakemailbox.net,8,User,GitHub,192.0.2.4,/oauth2/v1/token,Logon,,3,Phoenix Emberstorm,10
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Blaze Thunderstrike,alice.smith@example.com,8,User,,172.16.0.7,/security/logs/authorization,Logon,,3,,10
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Nova Frostbane,anna.hall@example.com,8,,,,,Verify user identity,,3,,10
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Luna Moonshadow,jessica.clark@mockmailing.org,8,,,,,Authentication of user via MFA,,3,,10
Okta,Okta,Okta,Okta,security,Maharashtra,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,8.8.8.8,/security/logs/authentication-failures,Logon,,3,,10
Okta,Okta,Okta,Okta,security,Telangana,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.0.1,/audit/logs/access,Logon,,3,,10
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Blaze Thunderstrike,ryan.collins@fakemailbox.net,8,,,,,Authentication of user via MFA,,3,,10
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Ignatius Inferno,kevin.green@placeholderemail.co,8,,,,,A push was sent to a user for verification,,3,,10
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC access token is granted,,Nova Frostbane,anna.hall@custommail.io,11,,,,,OIDC access token is granted,,3,,10
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC authorization code request,,Luna Moonshadow,mike.anderson@example.com,11,,,,,OIDC authorization code request,,3,,10
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC id token is granted,,Venus Starlight,olivia.perry@testinginbox.xyz,11,,,,,OIDC id token is granted,,3,,10
Okta,Okta,Okta,Okta,security,Illinois,,,CHROMIUM_EDGE,SUCCESS,Windows 10,Logon,,Blaze Thunderstrike,sarah.wilson@example.com,8,User,Datadog,172.16.0.9,/security/logs/authentication,Logon,,3,Blaze Thunderstrike,10
Okta,Okta,Okta,Okta,security,Illinois,,DDS - Require MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.0.4,/audit/logs/network,Logon,,3,,10
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Ignatius Inferno,sarah.wilson@example.com,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Thunder Hammerstrike,alice.smith@example.com,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Maximus Stormbringer,chris.martin@sampleco.co,8,,,,,A push was sent to a user for verification,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Orion Lightningstrike,ryan.collins@fakemailbox.net,8,,,,,A push was sent to a user for verification,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zara Midnightshadow,jason.carter@tryoutmail.org,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Ragnarok Shadowblade,melissa.kelly@dummyinbox.net,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zephyr Blaze,kevin.green@example.com,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zephyr Blaze,daniel.ward@virtualmail.io,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Ragnarok Shadowblade,anna.hall@custommail.io,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Thunder Hammerstrike,brian.hughes@samplemailing.co,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Unknown,Logon,,Ignatius Inferno,anna.hall@custommail.io,8,User,Snowflake,198.51.100.4,/audit/logs/access,Logon,,3,Valkyrie Firestorm,9
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Ragnarok Shadowblade,alice.smith@example.com,8,User,,10.0.0.4,/oauth2/v1/authorize,Logon,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Seraphina Dragonheart,john.doe@example.com,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zephyr Blaze,emma.jenkins@examplemail.biz,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,Virginia,,,CHROME,SUCCESS,Windows 10,Logon,,Astra Solarflare,lisa.brown@example.com,8,User,LogMeIn,1.1.1.1,/audit/logs/system,Logon,,3,Orion Lightningstrike,9
Okta,Okta,Okta,Okta,security,,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,1.1.1.1,/security/logs/authentication-failures,Logon,,3,,9
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,10.0.0.3,/oauth2/v1/introspect,Logon,,3,,9
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,198.51.100.8,/security/logs/intrusion-detection,Logon,,3,,9
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROMIUM_EDGE,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.0.2.5,/audit/logs/system,Logon,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Phoenix Emberstorm,ryan.collins@fakemailbox.net,8,,,,,Authentication of user via MFA,,3,,9
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Zephyr Blaze,laura.moore@sandboxmail.co,8,,,,,A push was sent to a user for verification,,3,,9
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Thunder Hammerstrike,ryan.collins@fakemailbox.net,8,User,Dropbox,192.168.0.3,/security/logs/authorization,Logon,,3,Thunder Hammerstrike,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Nova Frostbane,brian.hughes@samplemailing.co,8,,,,,Authentication of user via MFA,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Xena Nebulosa,emily.white@example.com,8,,,,,A push was sent to a user for verification,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Luna Moonshadow,daniel.ward@virtualmail.io,8,,,,,Verify user identity,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Xena Nebulosa,chris.martin@example.com,8,,,,,Authentication of user via MFA,,3,,8
Okta,Okta,Okta,Okta,security,Arizona,,,CHROME,SUCCESS,Android,Logon,,Draven Nightshade,kevin.green@placeholderemail.co,8,User,Google Workspace,192.168.0.8,/audit/logs/network,Logon,,3,Astra Solarflare,8
Okta,Okta,Okta,Okta,security,Arizona,,Allow external access for  NICE_EEM_Agent,CHROME,ALLOW,Android,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,203.0.113.8,/security/logs/authentication-failures,Logon,,3,,8
Okta,Okta,Okta,Okta,security,Arizona,14e8d26d-62df-4bb2-9440-5abbe9d50024,not on office network,CHROME,ALLOW,Android,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.168.0.4,/audit/logs/network,Logon,,3,,8
Okta,Okta,Okta,Okta,security,Arizona,,,CHROME,SUCCESS,Android,Logon,,Maximus Stormbringer,emily.white@dummyemail.biz,8,User,,172.16.0.1,/oauth2/v1/introspect,Logon,https://www.innovoid.space,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Ragnarok Shadowblade,ryan.collins@fakemailbox.net,8,,,,,Verify user identity,,3,,8
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Thunder Hammerstrike,chris.martin@example.com,8,User,Datadog,203.0.113.0,/audit/logs/access,Logon,,3,Phoenix Emberstorm,8
Okta,Okta,Okta,Okta,security,Illinois,,,UNKNOWN,SUCCESS,Unknown,Logon,,Nebula Stardust,brian.hughes@samplemailing.co,8,User,DocuSign,192.168.0.2,/security/logs/authentication,Logon,,3,Astra Solarflare,8
Okta,Okta,Okta,Okta,security,Illinois,,,UNKNOWN,SUCCESS,Linux,Logon,,Blaze Thunderstrike,olivia.perry@testinginbox.xyz,8,User,,192.0.2.6,/security/logs/intrusion-detection,Logon,,3,,8
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,203.0.113.0,/oauth2/v1/authorize,Logon,,3,,8
Okta,Okta,Okta,Okta,security,New York,,MaW Agent MFA Bypass,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.168.0.1,/audit/logs/access,Logon,,3,,8
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,203.0.113.1,/oauth2/v1/authorize,Logon,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Seraphina Dragonheart,chris.martin@example.com,8,,,,,Authentication of user via MFA,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Blaze Thunderstrike,mike.anderson@mytestmail.org,8,,,,,Authentication of user via MFA,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Blaze Thunderstrike,anna.hall@example.com,8,,,,,Authentication of user via MFA,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Ignatius Inferno,brian.hughes@samplemailing.co,8,,,,,A push was sent to a user for verification,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Thunder Hammerstrike,chris.martin@sampleco.co,8,,,,,Authentication of user via MFA,,3,,8
Okta,Okta,Okta,Okta,security,,,,,FAILURE,,OIDC authorization request,invalid_state,Maximus Stormbringer,john.doe@example.com,11,,,,,OIDC authorization request,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zephyr Blaze,melissa.kelly@dummyinbox.net,8,,,,,Authentication of user via MFA,,3,,8
Okta,Okta,Okta,Okta,security,București,,DDS - Require MFA - All Zones,UNKNOWN,ALLOW,Mac OS X,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,198.51.100.4,/security/logs/intrusion-detection,Logon,,3,,8
Okta,Okta,Okta,Okta,security,București,,,UNKNOWN,SUCCESS,Mac OS X,Logon,,Blaze Thunderstrike,kevin.green@placeholderemail.co,8,User,Oracle Cloud,192.0.2.3,/audit/logs/system,Logon,,3,Zara Midnightshadow,8
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,198.51.100.6,/oauth2/v1/introspect,Logon,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Orion Lightningstrike,bob.jones@fakecorp.net,8,,,,,A push was sent to a user for verification,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Nova Frostbane,emily.white@dummyemail.biz,8,,,,,Authentication of user via MFA,,3,,8
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Xena Nebulosa,lisa.brown@example.com,8,,,,,A push was sent to a user for verification,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Seraphina Dragonheart,kevin.green@placeholderemail.co,8,,,,,Authentication of user via MFA,,3,,7
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Phoenix Emberstorm,kevin.green@placeholderemail.co,8,User,Snowflake,192.168.0.7,/security/logs/intrusion-detection,Logon,,3,Venus Starlight,7
Okta,Okta,Okta,Okta,security,Ohio,,,UNKNOWN,SUCCESS,Linux,Logon,,Luna Moonshadow,john.doe@example.com,8,User,,192.0.2.4,/audit/logs/system,Logon,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Blaze Thunderstrike,anna.hall@custommail.io,8,,,,,Verify user identity,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Valkyrie Firestorm,anna.hall@custommail.io,8,,,,,A push was sent to a user for verification,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Blaze Thunderstrike,brian.hughes@samplemailing.co,8,,,,,Authentication of user via MFA,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Luna Moonshadow,brian.hughes@samplemailing.co,8,,,,,Verify user identity,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC access token is granted,,Thunder Hammerstrike,anna.hall@example.com,11,,,,,OIDC access token is granted,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC authorization code request,,Nebula Stardust,lisa.brown@nonexistentmail.net,11,,,,,OIDC authorization code request,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,OIDC id token is granted,,Ragnarok Shadowblade,ryan.collins@fakemailbox.net,11,,,,,OIDC id token is granted,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Astra Solarflare,emily.white@example.com,8,,,,,A push was sent to a user for verification,,3,,7
Okta,Okta,Okta,Okta,security,Karnataka,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,not on office network,IE11,CHALLENGE,Windows 10,Logon,Sign-on policy evaluation resulted in CHALLENGE,,,8,,,10.0.0.9,/security/logs/authentication-failures,Logon,,3,,7
Okta,Okta,Okta,Okta,security,Karnataka,,,IE11,SUCCESS,Windows 10,Logon,,Venus Starlight,sarah.wilson@example.com,8,User,,192.168.1.1,/oauth2/v1/introspect,Logon,https://www.innovoid.space,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Xena Nebulosa,ryan.collins@fakemailbox.net,8,,,,,Authentication of user via MFA,,3,,7
Okta,Okta,Okta,Okta,security,Karnataka,,,IE11,SUCCESS,Windows 10,Logon,,Zephyr Blaze,kevin.green@example.com,8,User,GitHub,192.168.0.2,/security/logs/authentication,Logon,,3,Xena Nebulosa,7
Okta,Okta,Okta,Okta,security,Karnataka,,DDS - Require MFA - All Zones,IE11,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.0.7,/audit/logs/access,Logon,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Zara Midnightshadow,laura.moore@sandboxmail.co,8,,,,,Verify user identity,,3,,7
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,198.51.100.7,/oauth2/v1/token,Logon,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Xena Nebulosa,anna.hall@example.com,8,,,,,A push was sent to a user for verification,,3,,7
Okta,Okta,Okta,Okta,security,Telangana,,,CHROME,SUCCESS,Windows 10,Logon,,Luna Moonshadow,alice.smith@example.com,8,User,,203.0.113.9,/audit/logs/access,Logon,https://www.innovoid.space,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Thunder Hammerstrike,anna.hall@example.com,8,,,,,A push was sent to a user for verification,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Zephyr Blaze,sarah.wilson@testingmail.xyz,8,,,,,A push was sent to a user for verification,,3,,7
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,192.168.0.8,/audit/logs/network,Logon,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Zephyr Blaze,bob.jones@example.com,8,,,,,A push was sent to a user for verification,,3,,7
Okta,Okta,Okta,Okta,security,Illinois,,DDS - On Prem - Require Password,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,203.0.113.8,/oauth2/v1/authorize,Logon,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Phoenix Emberstorm,chris.martin@example.com,8,,,,,A push was sent to a user for verification,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Verify user identity,,Zephyr Blaze,bob.jones@example.com,8,,,,,Verify user identity,,3,,7
Okta,Okta,Okta,Okta,security,,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,198.51.100.9,/oauth2/v1/introspect,Logon,,3,,7
Okta,Okta,Okta,Okta,security,Illinois,,DDS - No MFA - On Prem,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in ALLOW,,,8,,,172.16.0.4,/oauth2/v1/token,Logon,,3,,7
Okta,Okta,Okta,Okta,security,București,,,UNKNOWN,SUCCESS,Mac OS X,Logon,,Blaze Thunderstrike,alice.smith@example.org,8,User,ZenDesk,192.168.0.2,/security/logs/intrusion-detection,Logon,,3,Orion Lightningstrike,7
Okta,Okta,Okta,Okta,security,București,,DDS - Require MFA - All Zones,UNKNOWN,ALLOW,Mac OS X,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,192.168.1.1,/audit/logs/system,Logon,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,A push was sent to a user for verification,,Crimson Tempest,jessica.clark@mockmailing.org,8,,,,,A push was sent to a user for verification,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Draven Nightshade,jessica.clark@mockmailing.org,8,,,,,Authentication of user via MFA,,3,,7
Okta,Okta,Okta,Okta,security,,,DDS - Require MFA - All Zones,CHROME,ALLOW,Windows 10,Logon,Sign-on policy evaluation resulted in REQUIRE_FACTOR,,,8,,,172.16.0.7,/oauth2/v1/introspect,Logon,,3,,7
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Zephyr Blaze,laura.moore@sandboxmail.co,8,,,,,Authentication of user via MFA,,3,,6
Okta,Okta,Okta,Okta,security,Illinois,,,CHROME,SUCCESS,Windows 10,Logon,,Draven Nightshade,alice.smith@example.org,8,User,Microsoft 365,203.0.113.9,/audit/logs/access,Logon,,3,Ignatius Inferno,6
Okta,Okta,Okta,Okta,security,,,,,SUCCESS,,Authentication of user via MFA,,Astra Solarflare,mike.anderson@mytestmail.org,8,,,,,Authentication of user via MFA,,3,,6
