activity_id,activity_name,actor.session.created_time_dt,actor.session.issuer,actor.session.uid,actor.user.groups,actor.user.name,app_name,category_name,category_uid,class_name,class_uid,cloud.account_uid,connection_info.protocol_name,dataSource.category,dataSource.name,dataSource.vendor,device.hostname,device.hw_info.serial_number,device.imei,device.imsi,device.uid,dst_endpoint.hostname,dst_endpoint.intermediate_ips,dst_endpoint.ip,dst_endpoint.location.region,dst_endpoint.mac,dst_endpoint.port,duration,event.type,message,metadata.log_name,metadata.logged_time_dt,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.sequence,metadata.version,monitor,observables,session,severity,severity_id,src_endpoint.hostname,src_endpoint.intermediate_ips,src_endpoint.ip,src_endpoint.location.region,src_endpoint.mac,src_endpoint.port,status,status_id,thread,time,timestamp,traffic.bytes,traffic.bytes_in,traffic.bytes_out,traffic.packets,traffic.packets_in,traffic.packets_out,type_name,type_uid,unmapped.action_flags,unmapped.action_source,unmapped.action_value,unmapped.category_of_app,unmapped.characteristic_of_app,unmapped.chunks_received,unmapped.chunks_sent,unmapped.chunks_total,unmapped.container_id,unmapped.container_of_app,unmapped.content_version,unmapped.dg_hier_level_1,unmapped.dg_hier_level_2,unmapped.dg_hier_level_3,unmapped.dg_hier_level_4,unmapped.direction_of_attack,unmapped.dst_category,unmapped.dst_dag,unmapped.dst_edl,unmapped.dst_model,unmapped.dst_osfamily,unmapped.dst_osversion,unmapped.dst_profile,unmapped.dst_user,unmapped.dst_uuid,unmapped.dst_vendor,unmapped.ep_assoc_id,unmapped.file,unmapped.file_digest,unmapped.file_type,unmapped.flags,unmapped.from_zone,unmapped.http2_connection,unmapped.http_headers,unmapped.http_method,unmapped.inbound_if,unmapped.is_saas_of_app,unmapped.justification,unmapped.link_change_count,unmapped.link_switches,unmapped.nat_dst_port,unmapped.nat_src_port,unmapped.nsdsai_sd,unmapped.nsdsai_sst,unmapped.nssai_sst,unmapped.offloaded,unmapped.outbound_if,unmapped.parent_session_id,unmapped.parent_start_time,unmapped.partial_hash,unmapped.pcap_id,unmapped.pod_name,unmapped.pod_namespace,unmapped.policy_id,unmapped.ppid,unmapped.reason,unmapped.receipent_of_email,unmapped.referrer,unmapped.repeat_count,unmapped.report_id,unmapped.risk_of_app,unmapped.rule_matched,unmapped.rule_matched_uuid,unmapped.sanctioned_state_of_app,unmapped.sdwan_cluster,unmapped.sdwan_cluster_type,unmapped.sdwan_device_type,unmapped.sdwan_site,unmapped.sender_of_email,unmapped.serial_number,unmapped.session_end_reason_value,unmapped.session_owner,unmapped.severity,unmapped.src_category,unmapped.src_dag,unmapped.src_edl,unmapped.src_model,unmapped.src_osfamily,unmapped.src_osversion,unmapped.src_profile,unmapped.src_uuid,unmapped.src_vendor,unmapped.sub_type,unmapped.subcategory_of_app,unmapped.subject_of_email,unmapped.technology_of_app,unmapped.threat_category,unmapped.threat_id,unmapped.to_zone,unmapped.tunnel_type,unmapped.tunneled_app,unmapped.url_category_list,unmapped.url_category_value,unmapped.url_idx,unmapped.user_agent,unmapped.vsys,unmapped.vsys_name
99,THREAT,,ryan.collins@fakemailbox.net,f073c7e0-8646-4f9a-90a2-1f02c051b289,,Venus Starlight,Okta,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,DB-SQL03-TEST,4564363,,0,26887007-869d-4ff2-bc5b-44a8c07db4d9,,[528.183.058.89],10.0.0.6,Canada,,17472,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231123,3.8.8-Ey.6,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""src_endpoint.ip"", ""value"": ""192.168.0.5""}]",log_session_8136213136238072612,3,1,NAS-STOR01-UAT,172.16.0.1,198.51.100.6,United States,,61551,Other,99,log_2,4196-36-87v03:33:96.093-95:95,1706649462346864640,,,,,,,Network Activity: Other,400199,9o5534510675913624,,QUWIZ,pSVZdDZZJi,"jZDV-Dn-VdGssco,eYLI-Vq-ZsbtkxLJ-mkxq,YKv-kwwAA-gnLFXhDrEbQvE,kbmDRX-ssnUb-jHjtonkxtRE,EMalPsMHL-VfV",,,,,,bcxbiNGSc-4-4,34,4,0,2,gOGpRQ-xm-JpLhZM,,,,,,,,,,,3,"""4.V19mAC22641279B10cMv890BvE91m2K0HJfW8FXJVf423c49I0Lh5GP93Z7z6q196864Z3a71IEwX1035559b52D4x925Q22Zl9e4f91nf79183wd466h12JHV8K4.44H5jv5g6yj4bi82qxjzB5166444E73C14zgB4eTTp3394P0n7p4Cq493S5E87248a055D3DcBr2Tn3f6rA53Em00L2D19b731F5l473sf146YBa4HM0D1a00h422:20410/""",0,,8W49P072,AYrQbE,5,,,jgnaXiXA6/9,RL,,,,73201,29048,,,,,fGvApYhQ1/3.572,1,,,,,,,3716718192,,,,7,0,0,UH_qvQ_MfYv_bRFmCeZRQiZYAS-DbgogGSG-LkhYq,3620c88I-620n-2b1H-u020-F8717v2585Q4,"OE,",,,,,emily.white@dummyemail.biz,,,,informational,,,,,,,,,,JPy,uahAGSbjw-jzNTOw,,GeYHRUm-QwleX,n/h,(1276),HmCJQdy,U/I,GCi,ugvOzxZ-eY-SHOgbpBXo,emAZyBA-kV-DkDIrWDMS,9,,mmxM9,
99,THREAT,,emma.jenkins@examplemail.biz,c109d1c1-af2a-450c-a7ea-d9514a9d1402,,Draven Nightshade,AWS S3,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,DB-SQL03-TEST,6456456,,0,1b20ecab-2b0a-442c-9b79-478cfb1df6e9,,[317.718.951.43],10.0.0.6,United States,,17472,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,4564363,6.1.9-hh.2,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,1,LB-LOAD02-DR,198.51.100.9,203.0.113.3,China,,64377,Other,99,log_2,0334-99-76f88:22:57.982-37:62,1706649462346864640,,,,,,,Network Activity: Other,400199,0W2718319071653822,,AIkNV,mndKRpvico,"hBFa-jC-COeSmmr,IFNW-Bq-AdhPXjEG-XObU,BAL-nwZmo-yAjXUmYMIminG,oPdDyo-WIXmr-YFoGRTvCPdp,qRRSvOMkw-kyM",,,,,,fWWtaCtmK-5-8,57,3,5,4,iQzxYd-AR-bAngnB,,,,,,,,,,,1,"""7.M33wnd35623856d41Bur759pJm06G5e1OLFo9dCOOx308S66l7PB6vA03k6e1W082313H3J54SOQh6167008F27e0K931W22xh7w8R02HV62162oB904L99TTZ6d1.50g0sa7t2lP6fP62HlDVE0152800V27j60mDV5NwqJ3845k3h0I4ln772d3c25178I910I4Vetx2Oe8S2jd61YA95Y3K85J153U3B232Ru477pve5Ji4v1F98j930:14395/""",1,,2w80q113,smzJvJ,7,,,rXnloDnf9/7,dq,,,,58527,54895,,,,,nueKiCFC4/6.869,6,,,,,,,7258037701,,,,3,9,7,Nb_Ngi_pZxc_HobysZR-nsfpTv,x15s878g-4N14-5I7R-14to-62083HXQ0885,"sW,",,,,,john.doe@example.com,,,,informational,,,,,,,,,,iDQ,BunrHpNCE-uYPwhh,,dvBtfJE-eXbxd,k/j,(4130),gvvZihy,l/A,rXu,zanXsRJ-rC-bfMFoQMLD,QvEEvXz-MY-jrbMbdABI,5,,CYRx1,
99,THREAT,,alice.smith@example.com,e5f38a42-9be4-4e4e-98f1-7528a02a1f66,,Venus Starlight,Microsoft 365,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,DB-SQL03-TEST,2342342,,0,a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,,[69.17.43.10],203.0.113.9,Canada,,443,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,2342342,8.3.7-Qh.9,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""src_endpoint.mac"", ""value"": ""08:00:27:3C:23:9F""}]",log_session_8136213136238072612,3,1,GW-FW03-STAGE,10.0.0.6,203.0.113.0,Canada,,05795,Other,99,log_2,7982-50-95F30:55:28.502-68:58,1706649462346864640,,,,,,,Network Activity: Other,400199,8l2842182041964294,,JMXnn,nDCRpYMIkb,"igQq-Pg-oKmMxYU,pLTQ-yb-yRfmIGDf-mOze,oQh-UtmKf-mysZZOIkhkTIn,FfTZbs-jfPQw-sVOcUMUPXQV,VPnjXsQDh-uVb",,,,,,SYpCVFTXF-0-0,10,7,8,5,HdaZbW-xZ-iGvaHZ,,,,,,,,,,,3,"""ssM.JYflkyC.fdO/""",6,,4W06g216,AfjIVQ,2,,,yNfPvvLp4/3,jJ,,,,991,08708,,,,,DBQdYFHu6/0.696,1,,,,,,,3459958475,,,,0,7,9,JT_SwK_qbqq_oXZjbFJRgxlnuD-LYufsvSR-jZBTC,3833d56T-921f-2z2r-h081-F2027g9719v2,"Ip,",,,,,jason.carter@tryoutmail.org,,,,informational,,,,,,,,,,bVw,kVNEhPTiH-PvmKMx,,XfXrqPZ-QzbMk,y/W,(2830),fGIpNpI,w/e,EtH,"HvdlQoJe-FGl-OQkisAiu-TxbI,auV-DFyg",wnbaECRz-wCR-YrNfCHjj-vjXr,9,,vllG5,
99,THREAT,,mike.anderson@example.com,6ad8316b-9a4a-4bf4-bf97-20171764e00a,,Venus Starlight,Datadog,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,SRV-WEB02-QA,3457345,,0,7f71a485-499e-42f5-9c49-1e2e4cb4870f,,[49.511.681.837],10.0.0.2,Germany,,443,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,3453455,8.1.5-AB.7,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,1,APP-APP01-PROD,172.16.0.8,203.0.113.2,Germany,,77126,Other,99,log_2,5864-56-89Q29:89:21.844-51:08,1706649462346864640,,,,,,,Network Activity: Other,400199,6Z9842311733527978,,tLSOQ,nxxQfvEIJj,"LjUX-Bl-AqKNize,OxFa-GI-ejQyEWuP-NWdC,kDg-VCYUF-yvoPdscuQZjPa,SRmXsb-vjbKh-SnyWFAlrbXe,FIPWWJrbh-XOT",,,,,,HUAXNVsSq-2-8,95,2,5,8,vPAeZJ-cy-jygTiA,,,,,,,,,,,1,"""IolJCDXoNyvF.ig.GNNEMj.FoX/""",1,,1A16d584,imUUby,5,,,EsTmmRAq4/3,Qh,,,,369,2345,,,,,WbBhGxWU5/8.597,0,,,,,,,6329615165,,,,2,9,5,En_Qrc_VQdP_fPsaaHWVRHVfnK-xwCWGInz-Obocn,9693F03F-798W-8D2v-x381-M9347u8364D6,"Sv,",,,,,kevin.green@example.com,,,,informational,,,,,,,,,,Dwj,WiHbUKkam-VowuZe,,YmHPGST-XIYve,Q/v,(4431),ixxKYqX,R/K,LHm,"qcpbpRPl-MPX-cCYKlxAD-Wwcz,hTm-CUtx",gAWnyfup-EPe-fsraDyPx-NsKy,0,,wwDW8,
99,THREAT,,brian.hughes@samplemailing.co,8c13d7a2-cf6a-417c-af0a-4c3c7e6e0d42,,Ignatius Inferno,Dropbox,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,CLUSTER-DB05-INT,3453455,,0,8b201ded-12c1-4a3b-8a36-df548fa0a745,,[677.034.651.78],198.51.100.2,China,,17472,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231123,4.5.3-Xu.2,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""dst_endpoint.mac"", ""value"": ""52:54:00:AB:CD:EF""}]",log_session_8136213136238072612,3,1,VM-DEV04-APP,192.0.2.4,192.168.0.6,Canada,,56922,Other,99,log_2,1691-47-01h49:15:31.730-50:90,1706649462346864640,,,,,,,Network Activity: Other,400199,3j1565717659118249,,CAeZZ,duPbYMbGuX,"oYCh-KQ-VFUiZJV,eGZZ-Bu-yAleUHGO-kjuC,Sfa-iknnv-BBEWiUKBOTopI,CPEDQi-uKCNp-cIVgoKdMDlm,eaeNLkIqz-uYe",,,,,,nAkfwnfhc-9-8,90,1,3,4,dMomEr-iY-OfyFmk,,,,,,,,,,,6,"""5.o55cxK10954290f28Lvo800Cqj13f0j8LQvQ5ZLMVz492g39y8rt0jl98A2Q4w895973V0T40tcZy2894399n33R7n974R32Hp7w0P67fN03108lJ893k03wmO2W1.45U1tm5g2By6Nx03ejsxp9479012K76W78EcG7unwe9115n7n4g6DH500v9e72589h612w4LuNc7Md6u6Pq35Fy41j4B35L607A5j629ac779PdQ5Ji8o8D07M052:21786/""",0,,2s43Z561,xPArkz,2,,,TkoitpBV0/1,TQ,,,,96655,50073,,,,,lJCGxEmL2/0.760,3,,,,,,,9918488350,,,,6,6,0,oc_JsN_robV_YnPMXZFKnhPEHj-VhyorwFx-gExhK,1760d79w-236r-7B7p-H339-H2078o8018A7,"CC,",,,,,sarah.wilson@example.com,,,,informational,,,,,,,,,,giB,ZOjDNjxEe-vdUfvj,,QGMQCUO-XKWzw,D/m,(1621),mITeoHv,i/x,pjs,zXVudAZ-Er-aSKKhMBHF,gcAngJe-sF-fqnICDisj,1,,ehkm8,
99,THREAT,,kevin.green@example.com,8e15da17-0f57-4f46-aed8-7a68de446bf5,,Venus Starlight,AWS S3,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,CLUSTER-DB05-INT,2342342,,0,d0a9512d-2a8c-4c4d-a4a0-9d867f5722e5,,[921.071.63.30],192.168.0.3,United States,,17472,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231123,2.1.2-DX.5,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""dst_endpoint.mac"", ""value"": ""52:54:00:AB:CD:EF""}]",log_session_8136213136238072612,3,1,DB-SQL03-TEST,198.51.100.3,192.168.0.8,Germany,,23534,Other,99,log_2,0534-03-90T98:77:11.240-63:79,1706649462346864640,,,,,,,Network Activity: Other,400199,9X9468296943001520,,hnjhO,NyWiKFTxOR,"lbku-ld-RVahgoQ,WNrP-Cl-RlHCNBHA-Bika,WRU-FOAvh-uZIicRfKgotwU,oWdjWN-JDEcX-fXVIEZBAYqh,DrJgCRGoq-oqW",,,,,,YDHDlYzhh-2-6,58,5,4,7,EikUQQ-fJ-Ljuphc,,,,,,,,,,,1,"""6.N48fbe86476676y84tOA313KZK98p6Y6JQgx0VJBTT062U23H6PB1BK53I8n7e021289E1c92jVxy6638258N34N0V397V31tr4R9G97ut85860lH785u55KNF6t8.41k5zr5J3kn8vq55DoRzC0560517N59O28xuL1CQRj2412Q5S2I6Zk660D8t90869h654v1WZXL1yo0l9zr83IM98e6U48E356O3Y918Cy440lpU0sW5S8a75V780:92509/""",6,,5D28u275,BCZQEM,0,,,qaukjzDo8/4,MX,,,,00114,2936,,,,,mYtLzAur5/1.158,0,,,,,,,7945115120,,,,2,1,4,Mt_CCh_CutO_jPaysGn-vtVGAi,J92q382U-9b15-8r8b-51EG-11425wTg8882,"Wd,",,,,,bob.jones@example.com,,,,informational,,,,,,,,,,ZkS,oORnbwWAi-lluRty,,YVAXMXR-TNsRU,v/K,(2524),DWYxcJh,u/a,WMG,hjeBgyG-na-qsBftpdga,YsPUohR-Aq-csNUHzQGG,2,,WeBO6,
99,THREAT,,alice.smith@example.org,cc17f250-7e74-4030-b965-e731d84396db,,Thunder Hammerstrike,Zoom,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,CLUSTER-DB05-INT,3457345,,0,18754c7e-3b8b-49c7-9f0b-1b9c1d1c34eb,,[73.136.422.44],192.0.2.7,United States,,443,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231231,8.4.9-CV.2,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,1,VM-DEV04-APP,192.0.2.8,172.16.0.1,United States,,67344,Other,99,log_2,8696-12-55J01:14:61.659-08:39,1706649462346864640,,,,,,,Network Activity: Other,400199,0p1497358651713242,,WrIFw,YBUKUUZtUd,"XlHm-Mw-BtvFzKR,RCzE-Ko-LGoYDoIB-oEXm,DFY-XliIi-ZYmHvwwuOOALF,HkqsgT-kxuYK-kClCxCqHgxP,cLJyCPvhG-vLm",,,,,,FkgFHhxEo-8-2,62,3,2,7,utacqe-UR-sauKLY,,,,,,,,,,,6,"""eRsUKNVqRzWzP.KpYUOCYrjWyUw.SPJ/""",8,,9L34y712,mNWyEi,0,,,bpzphTwZ4/9,OP,,,,043,37920,,,,,YopQJYwI2/3.016,4,,,,,,,5179845327,,,,6,0,9,Ut_PUq_KcOv_KGanlKzxvIAEgi-mVsHyHAB-mKnEd,2757Y01w-948k-7Y1Z-Q131-g2779Y7752k4,"SI,",,,,,bob.jones@example.com,,,,informational,,,,,,,,,,nfP,oMxHyGOJo-gJPfPw,,qYXfxPM-XhHNX,q/D,(5865),ZikykXc,n/l,MOi,"mnSMYh-MFv-uvwDUThZ,aje-bibo",BqDNvm-MBG-bWOmrJVP,2,,CNAX7,
99,THREAT,,bob.jones@fakecorp.net,9058a660-bbb7-4b63-b3fb-0a1c3dfb0d46,,Valkyrie Firestorm,Stripe,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,GW-FW03-STAGE,6456456,,0,1f44e110-3f62-426d-bdff-7c4281b5e990,,[83.465.78.90],203.0.113.5,Germany,,443,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,4.0.0-Ra.2,agentSyslog,"[{""type_id"": ""3"", ""type"": ""MAC Address"", ""name"": ""src_endpoint.mac"", ""value"": ""08:00:27:3C:23:9F""}]",log_session_8136213136238072612,3,1,FW-EX01-DEV,192.168.0.1,172.16.0.9,Germany,,60069,Other,99,log_2,2634-29-27R30:98:77.534-05:95,1706649462346864640,,,,,,,Network Activity: Other,400199,9E1762728666346765,,DDgPA,tBmi,"lBFU-Hf-fPMreggr-dtkZ,AGs-QmMkJ-eQdJAVaEZguWr,fGtWZiIiL-NdK,pK-rqcq,VH-okAsjoD,US-HqaYl,do-icS,xi-oYTp64,Fu-ru-hzOMs-wmWshUrGbjAi",,,,,of-oevaOA467,sTYzyCAec-6-0,44,4,3,0,rZdNgY-cC-QBbTPf,,,,,,,,,,,2,"""HhhXCSUR.IYWiA.XgNQUPsJL.cVK/""",9,,6L03K595,TqmRIE,3,,,hMeGvxIs4/2,Tlk,,,,654,2068,,,,,HlIgNDMK6/6.683,7,,,,,,,0579606250,,,,8,2,4,us_erF_pOAB_nJwfPUQAeONBjm-REexhQsj-pdvUP,2680H69l-243S-6Q9X-j783-s3926m7482z7,"qL,",,,,,mark.miller@yourtestmail.biz,,,,informational,,,,,,,,,,FXr,Jtnjux-dhduttKx,,nfRWII-wVLnRt,P/j,(7664),fqUqNWe,Y/X,SH-QlDSR,"EKEswsEW-CAy-jMdPdqNK-vqDJ,FRX-mUeI",oDyCoXLX-dmy-gMjwCClD-gJde,9,,HpkF4,
99,THREAT,,bob.jones@example.com,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,,Zara Midnightshadow,Atlassian,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,SRV-WEB02-QA,5234242,,0,5f4bca98-5b6d-4019-b3e3-ee54108c20fc,,[25.08.083.175],8.8.8.8,United States,,80,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231231,0.8.4-Kr.2,agentSyslog,"[{""type_id"": ""2"", ""type"": ""IP Address"", ""name"": ""dst_endpoint.ip"", ""value"": ""10.0.0.1""}]",log_session_8136213136238072612,3,1,SRV-WEB02-QA,127.0.0.1,203.0.113.2,United States,,09716,Other,99,log_2,2086-40-95q33:97:63.972-89:42,1706649462346864640,,,,,,,Network Activity: Other,400199,0w0249546170299570,,IeeNS,rTkySPGesD,"kAJW-uH-pnPSDhfd-TnuV,AMS-hqMKF-rmEChFnkEYcRR,kotZIc-BATsG-IbvXOTvQMMK,mgyaUcjUA-obj",,,,,,IBFsKtBde-7-0,41,2,9,0,xvfdGE-Rm-KyTmSz,,,,,,,,,,,7,"""uYlI.mLAluo.Hia/""",3,,0m50B085,JUadJB,4,,dNTg,mQAMUadq0/0,FX,,,,21,87502,,,,,VaVIaXDJ9/0.301,2,,,,,,,5937116882,,,,0,4,1,Le_hSy_dFAu_CNAGJJes-ZjXOOdEV-oQFDG,24LE9437-GF39-6Lt0-9G7k-1lf30249YMWn,"ud,",,,,,chris.martin@sampleco.co,,,,informational,,,,,,,,,,Wld,kMOXTC-ETXLIR,,ILkQkv-GvVfVO,P/l,(6566),zIutLog,Q/g,CsMMcC,"hqKWmgCv-yjM-IhpuEDTi-ZLUv,jWy-coWN",oTJEwZMw-ing-bybJrRQX-Dptp,1,EyZeuWomCsrjTo,YyGP5,
99,THREAT,,emily.white@dummyemail.biz,b68c8b07-e684-4a23-9c7f-d927c6f23f19,,Nebula Stardust,Zoom,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,FW-PALOALT02-SEC,1231123,,0,5c3e0014-4b0c-4dd4-82b4-5449a04e12a0,,[836.663.36.45],198.51.100.9,Mexico,,17472,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,1231231,7.8.1-HD.2,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""src_endpoint.hostname"", ""value"": ""host_alpha""}]",log_session_8136213136238072612,3,1,GW-FW03-STAGE,203.0.113.9,10.0.0.5,Mexico,,46011,Other,99,log_2,1824-29-52K03:92:59.671-09:77,1706649462346864640,,,,,,,Network Activity: Other,400199,7B9721550062624462,,noKTX,JpTkEddBlb,"ZPVa-It-xSpxtMG,vUOU-Rk-mHgzsMeW-tuZz,bxd-Ieyef-BMunnMbKXYlFw,wqCDnr-JmkmV-NipqLbVmtyv,CYBkvvWDY-siv",,,,,,HOkSqIkUm-3-1,65,2,1,9,dXvqDT-fy-JfqKSL,,,,,,,,,,,2,"""6.B58Opq82465888W50out095DjC57J0r6ckBS4BAZLg339H37s0Xn8nl29P7E6Z634746O0e70LFus2168869X52j2H874V11Dj8o5S34yI68542Ch777D31ORY2X4.06e7jC1M7ht4MY92vsrTU3129182Y54k00PUf7kiBX4165B1G4W6IQ495P5A23171c367T9wAfH1Gw7J5rb70kg81t5I80U066H8F194EW130odI0MX7N3E26o802:50876/""",5,,6M63a678,jOBoGp,5,,,kPpTTWJo5/6,ZJ,,,,90900,25650,,,,,YgUOMRXE3/0.155,3,,,,,,,7311011833,,,,3,5,2,rn_XiE_TRyR_gNsvcjygPMnvHZ-cgWJNbTg-yNwRH,0343O73q-570C-2p4L-G178-u4579w3241g8,"oI,",,,,,sarah.wilson@testingmail.xyz,,,,informational,,,,,,,,,,EVx,bxiZFxDce-DPLiQk,,CRoxXQO-SnGKs,B/A,(8992),NekGgoK,X/Y,BRy,yiEvAmE-mZ-LjtAIqalY,SNpTnFD-sX-GmsgvEnVF,4,,YSWA2,
99,THREAT,,lisa.brown@nonexistentmail.net,7cfa9ac2-6e0e-4f7b-aa55-ff833204ea03,,Celestia Thunderstorm,Datadog,Network Activity,4,Network Activity,4001,,tcp,security,Palo Alto Networks Firewall,Palo Alto Networks,CLUSTER-DB05-INT,1231123,,0,0eaf3430-0ea6-48f4-9604-e0a2f07e5b6d,,[34.493.1.35],10.0.0.4,Canada,,443,,THREAT,-,THREAT,2024/01/30 16:17:40,2024/01/30 16:17:40,Palo Alto Networks Firewall,Palo Alto Networks,,6456456,2.3.1-Gn.3,agentSyslog,"[{""type_id"": ""1"", ""type"": ""Hostname"", ""name"": ""dst_endpoint.hostname"", ""value"": ""host_beta""}]",log_session_8136213136238072612,3,1,FW-EX01-DEV,192.0.2.5,198.51.100.8,United States,,38042,Other,99,log_2,8558-60-32b71:46:76.042-27:65,1706649462346864640,,,,,,,Network Activity: Other,400199,1I8904765861131616,,xvAal,PiKNIklCGO,"cxZM-Mc-LhKpdvj,FyWP-FG-VlQVAZcY-kukH,ISG-XAWTZ-qbBECEdkDnTzX,KEzEcM-qKGms-OaQXpAGwFup,ZUfoTxAPu-DSy",,,,,,NzeLWJWey-8-9,67,0,4,9,fmrAui-aB-dWkSDs,,,,,,,,,,,3,"""sdXxKVB.smskBrOjUh.aZfu.IUP/""",0,,6e09v135,eMCKKm,6,,,WnxCTnzU2/0,JH,,,,661,05403,,,,,eGEyPjIG8/2.811,2,,,,,,,9447503407,,,,1,8,5,DM_OYz_SgEz_OEbIGVvNZjTLMc-LLfxEwlF-zOXzM,6709j09B-958z-9v6J-D765-r6221P5388B4,"Sf,",,,,,jessica.clark@mockmailing.org,,,,informational,,,,,,,,,,DdH,FcUISvahQ-zUdCQC,,ZZCnUnC-uNNev,z/c,(2227),ADBwhxg,x/D,fKt,"wuFgQnQM-duW-kzgJpHLl-kujD,jxf-xhkf",qXbiJFGz-LdV-vEkEsLri-mJKZ,6,,IjuE0,
