activity_id,activity_name,actor.user.email_addr,actor.user.type,actor.user.type_id,actor.user.uid,category_name,category_uid,class_name,class_uid,cloud.org.uid,dataSource.category,dataSource.name,dataSource.vendor,event.type,message,metadata.original_time,metadata.product.name,metadata.product.vendor_name,metadata.product.version,metadata.uid,metadata.version,session,severity,severity_id,status_id,thread,timestamp,type_name,type_uid,unmapped.AppAccessContext,unmapped.ApplicationDisplayName,unmapped.ApplicationId,unmapped.AssertingApplicationId,unmapped.AuthenticationType,unmapped.BrowserName,unmapped.BrowserVersion,unmapped.ClientIP,unmapped.CorrelationId,unmapped.DeviceDisplayName,unmapped.DoNotDistributeEvent,unmapped.EventSource,unmapped.FileSizeBytes,unmapped.FileSyncBytesCommitted,unmapped.HighPriorityMediaProcessing,unmapped.ImplicitShare,unmapped.IsManagedDevice,unmapped.ItemType,unmapped.ListBaseType,unmapped.ListId,unmapped.ListItemUniqueId,unmapped.ListServerTemplate,unmapped.MachineDomainInfo,unmapped.MachineId,unmapped.ObjectId,unmapped.Operation,unmapped.Platform,unmapped.Site,unmapped.SiteUrl,unmapped.SourceFileExtension,unmapped.SourceFileName,unmapped.SourceRelativeUrl,unmapped.UserAgent,unmapped.UserId,unmapped.UserKey,unmapped.WebId,unmapped.recordType,unmapped.userType
99,FileAccessed,emily.white@dummyemail.biz,User,3,,Uncategorized,0,Base Event,0,33t01p37-h3Q7-3k6x-gE44-TeXM5rxb2327,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:40:50,SharePoint,Microsoft,0,0c8a1a13-61a1-4fb2-aa4a-c5fbaa5c06ae,4.1.4,log_session_9100378864597745983,3,0,99,default,1706579426531654678,Base Event: Other,99,"{""qubHJoeYzhTZ"":""49Q882g8-78Q5-1996-j943-13H4aA70S9P3"",""pnuytdVxbuQOo"":""PICoAjH"",""QPpRmsbjsQQqCjmyj"":""8497-60-44e98:64:55"",""uWAAhEAgoIjJW"":""5RaaQzLmSdVjZPNTaaZUhX"",""HFeBHycDjuuVi"":""2Y3C28L6-J28V-9049-l21R-41e2xg938p53""}",dfMJhnc,,,QSDzNwzUsSDovXR,BufkzRtD tVClTKzT,8.2,0.17.20.33,4F7v02P7-Q27X-5302-k38k-05d0Wj997v05,336.262.404.646,tKkV,VuPqsKPZwp,,,bvTlA,,GjvI,sYRG,7,41IkB927-t3i5-74p2-u533-7W6693T54301,l495V1G0-6745-4jqh-v178-3d3202QS9ev3,811,,,LNxXF://bjRLpOxKZaiB-Lq.fGoIDTbErA.MJa/xpCY ScrqVw/VhSvGFK DKGBUIBg/40sf9Or2-4c95-53N1-3245-7RV3hIo59651_DfnaiP.dmS,bUFdxPbVJVrF,tqPOpnsQsF,215r01GP-7w4U-87K7-42BE-2E23g66bP5un,UYbch://VfOjaIKZIEqa-Nq.IwhgeGvtkG.dcK/,Iwr,54kv4Zf9-1r89-38w7-7252-7so8uek39236_GKpYTC.Vax,yJgp ksjGwH/DbrMlOF awTbAVkm,ASucbBA/5.2 (tGnRUfVyjt; VaWE 6.0; jMAQhLh gN 63.0; ebY58; t03; JsSuOZy/3.0; .dRT4.1i; .Ypv0.2B; .wVp QGq 5.2.73668; .LaM bpd 4.3.30107; .VgG mbg 8.0.79481; dPBYOG vr 7.1; bHvp 5.7.6),EQ193136@BLsvDebCWOWC.ZNw,u:1v.x|AcyPJBkJog|77390663LRD47gy2@MuPU.rlL,1Zw03kBr-39c7-1597-2267-1c4p5699O2d2,9,2
99,FileAccessed,jason.carter@tryoutmail.org,User,2,,Uncategorized,0,Base Event,0,56x84z71-j2N1-1B4K-Kg69-QNNk4tzA1307,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:40:45,SharePoint,Microsoft,9,7f71a485-499e-42f5-9c49-1e2e4cb4870f,9.8.6,log_session_9100378864597745983,3,0,99,default,1706579426531886586,Base Event: Other,99,"{""KuqmTAwkUiVM"":""08F042m4-11C8-3884-e105-96U1oQ19z0D1"",""dkZkYkXvqzDhP"":""laibABp"",""hWLXSyumVEUKqFPAq"":""6235-60-17n43:42:65"",""ZhWkZeUZuHghO"":""3hOKXWnjcanCRURCexdKNI"",""KexsExDAAdivk"":""7e8D36A3-7847-9605-i28X-6U167288O46S""}",kAvqQlv,,,cpCPnozReoenQrR,LfTCnVri dTvAZAnV,5.3,7.54.11.61,9P6Z00L5-4581-7793-A55R-6G501793X22C,512.905.153.948,WLwq,pLCpVZDHHw,,,KhyTT,,vYVe,nHVq,2,96nLa899-p2i3-06f4-p032-8p1480T03855,Q311080T-8Cs0-9A0M-4xq6-98Os47r8yz7U,248,,,lSjjN://BPdmeJKwaSQH-AE.cjfEnIhYbA.Osn/dGtV DSyWVt/AfCIrsV GSRKfDuR/mJq3193I-4441-8043-8108-T2z485f10g78_jhGiIW.WmM,kEwtaXFlTegh,msohwfmTsd,825K99dQ-2T8Z-70j1-92vp-6D02o78Ja3Xs,jLZbr://gMibUBAoPqqs-cK.sGVAbdlBHt.EoP/,BRY,khD0091s-0250-2178-3684-U0W004V56E54_Krrlnk.Wzj,yVIZ hjBYBF/xBoGDTc bEzotiZB,KDmLhLw/8.1 (sQJEpQOCtk; SqQW 6.9; wxPELRC pp 74.2; YZu15; H38; rdqqjZw/8.8; .QDz3.5h; .FHn5.7x; .grq uyW 6.8.30323; .wNu FtP 0.8.44731; .Zzh jEB 6.2.61384; XkQjRw yV 4.8; YuKj 4.3.3),zJ211914@ncVmrXHeZdbo.JUr,y:6G.U|XqbOKJDjKF|06162860oqr67fM1@oEZU.mxg,5AZ93Prj-05a1-0095-5669-3a1p0166s3F1,4,6
99,FileAccessed,mike.anderson@mytestmail.org,User,8,,Uncategorized,0,Base Event,0,61i30O10-O7d8-1I2G-dU48-OdUm3Dmt6715,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:40:49,SharePoint,Microsoft,1,f719864a-d489-4483-b8a4-c235cf6f32e1,9.8.8,log_session_9100378864597745983,3,0,99,default,1706579426532113177,Base Event: Other,99,"{""yEHLBMzrhciH"":""76r880i7-11d5-6024-Z642-94o6JN77o6b5"",""vlfOLiQnBeIZp"":""LSlLeoB"",""LsmldRhWLSMusxSCE"":""8629-59-97L74:44:46"",""vwwEmYYeJYbaZ"":""2TgDdCPyRsQNDZUYsqRYak"",""JXfzmtpABqTbJ"":""1f0a44D3-543r-2933-Sfa7-111Vtlc96Oq6""}",lNdXVag,,,RpDOyFeKObNZRAH,esMbnqta ynDYtzhR,7.0,6.28.17.32,2B8z16Z1-480w-2504-pDD2-722PpFi08Kc9,280.381.817.570,leWr,PVvXqpNFhN,,,WLewy,,JQUl,KoVG,3,69ibS656-G6O7-00a6-j254-2u0153Y53164,1a772362-83D6-6E1Y-0H9e-11Q78G586ej7,108,,,Ucqcr://tcXaLSNnBYGd-AC.ctbrnNJgjV.WCQ/apOV dZnwZA/kHHybQm bIsBUtEG/370871G7-22ut-57F4-C676-181763222R0z_GSpZiB.nzM,tweVZmmoCbOT,cGyjKxDkDQ,234r75DW-9j0c-35Y6-21Hh-0m31P06Tj8PU,IVxtC://LhvEbIjyrSmr-Ww.znwWEULkAd.Hoe/,Mig,304936V6-62Dx-74O5-N772-822920120A8m_UCNfNQ.HaD,vtrV zdntSJ/ZXDqwPS CaRUQrKo,vmXMxUM/1.8 (mAvOrAyOXN; Gtnb 8.4; wkmUowy Eq 93.3; LhQ77; G63; lYAxLgK/1.0; .uWX6.1X; .Evl9.9S; .xab nid 4.4.16985; .URG OUX 9.7.80086; .SQg IfE 2.7.64053; CFoIxc RM 1.9; fYVY 8.9.3),ba002783@MBiwZqchoFrq.jCD,p:0v.r|KAYZlLZZPY|10765646Xti63pB0@wSpe.OUa,9gs46kMT-59J9-0864-9268-7c9O8298s1r0,8,8
99,FileAccessed,john.doe@example.com,User,2,,Uncategorized,0,Base Event,0,06z29m93-y0t1-9X2R-Ug08-BmVk8vRy9612,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:40:49,SharePoint,Microsoft,8,c7f9b4e2-c8d2-496e-a43b-6d883f3b2569,2.3.1,log_session_9100378864597745983,3,0,99,default,1706579426532324338,Base Event: Other,99,"{""lBVXXehmwJbu"":""04D917g4-53r4-2170-U033-16U6jQ66F2V4"",""btsTfBgisyAOX"":""bctvrQN"",""xLJIdzbhjQivEFdvd"":""8154-98-53P65:05:82"",""ijjpjVrZmLrDg"":""9RLkRnNhOjSFyTpbsPjtiQ"",""VWhiORKRzEZcs"":""9U9j87h3-7257-7187-UAl4-3Z8iB2oZ656c""}",PjNYLNV,,,LWzwqnyabMtqaeF,xjRUteWg iKlTesQK,8.2,1.71.39.48,6c8C21I5-4059-9576-IGw8-5X9ym0hE323N,765.336.104.004,dxGM,zJBOJSVBYq,,,osxpj,,LJNY,opUb,2,52bnC292-O3t7-62g4-I379-0b4703Q49387,46X85l77-53t1-4232-D9e6-07tFHeP3b362,042,,,PLunf://duVEngWPgFSB-GI.tQnrEErKwe.oUy/TnjS RfTxrI/LPizhLV ogfTzWEM/9lwC90Zp-V931-45W1-03c7-7M9L51PgY630_OSVzQt.ggI,vQMaPlZIdYKy,VUzcVAGxGa,984p02Hf-5p4W-57L3-28dX-3N03T40wD1Mm,EsJbF://sMxKRiOxlNnZ-uY.oiVVOsDMnF.sCZ/,vLq,4ZQH32vX-p461-25D3-34C1-4u5q61imY604_IqhgnO.Btc,bZiR dNMKOA/sqSJmMA xwFSQuzo,HtJVHoA/6.5 (yJGCryJGza; gnuo 4.1; qbxLsyd gC 24.2; oPq00; L22; SdtEwLm/0.7; .fyW2.9z; .uvE3.8c; .ryS oMI 2.3.97058; .RoS iMV 9.0.25026; .NEZ EOq 4.8.83045; fkJehy wz 6.1; IIfB 0.5.7),MJ455451@tOnttsPLouEO.Ibg,D:7G.f|hVslKRweVe|15780486gwh46xk3@qRwM.kOF,1oE36uzT-65n5-1975-4332-0s3s0450k5B5,7,1
99,FileAccessed,emily.white@example.com,User,3,,Uncategorized,0,Base Event,0,71K15g06-g5n3-1N9g-Fr11-SeOP5Vym1569,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:40:48,SharePoint,Microsoft,3,b1d7a914-7db0-45b3-986d-c5f6bc36a198,1.0.9,log_session_9100378864597745983,3,0,99,default,1706579426532534216,Base Event: Other,99,"{""ngifgcckcwOQ"":""47F482U8-72K1-8975-o536-10T3Je02x2w2"",""rnDwGsqSuCWqB"":""dPHpjIw"",""urDtpAOSQexFJqrGo"":""8657-08-37R42:72:81"",""NzrWtJxanBspy"":""1AiUainjjGxlPRUCCniRzv"",""DOwMfmLXqnYSY"":""9s8u35S7-43X7-4522-mZh0-85142w99O493""}",UKpLgGk,,,vqkxrhYxkpDbewV,LLuzqcML VZtFrghB,1.5,7.35.23.24,7P1y08W0-35j9-3694-LCy5-30035W91K193,371.403.648.054,FESH,tChXqYptwf,,,hlbyA,,Qvnv,KOMq,0,48YWZ534-b0J3-81Q4-k397-2c2002O11982,c283850A-f7VU-1S4m-ZD64-31C13Df45088,411,,,MNgIq://jOjqvAUNcFhn-NG.caRnyDjCGf.RQJ/dNrm sQeteR/gRFsPNt PwkTAayq/968065u2-6Zvv-9308-6o68-3D87F7Z58j40_pQFiTc.INi,DVNfhhsToMuk,qIAviLkILW,808w48rF-5j8M-09h8-77IK-0A48w49lY6YD,qJFin://dYlrtSRnukGM-jw.wTTZRBXIrn.QSb/,aRX,534943e7-1LKT-5300-5C97-7y55U7g58P78_fEjPSt.iJn,qbyx tSgtBf/vKlhqiy OWIsHjcg,NdAWtSd/0.9 (NegoYbTwvO; Zrfj 2.2; bDaBGTj NL 98.6; PqS66; v60; YdACaeR/2.7; .goK1.0b; .uNJ0.0y; .AgI Ujv 8.6.71915; .Drd kWR 5.8.26520; .DLO gIm 5.8.84373; kmGRqC cQ 5.0; OQVL 2.4.6),DH072239@WqAJOhxVApNI.HvE,e:4t.M|nNqmNrLJGy|46814919PRp35pc9@Kmdh.JkP,0mN13XLy-79B0-8150-4061-4X5F0431P6X8,8,1
99,FileAccessed,chris.martin@sampleco.co,User,1,,Uncategorized,0,Base Event,0,37i90w68-i8G2-8S2c-yx93-VWPf4zdo8609,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:40:50,SharePoint,Microsoft,6,a3e3c25e-5a6a-4ee5-845a-5f181a1d3a09,1.9.1,log_session_9100378864597745983,3,0,99,default,1706579426532742734,Base Event: Other,99,"{""HcUXtQDvMlOK"":""12T308E3-96M3-0800-U076-52r9FZ07Z0n4"",""risEzAsrekJsW"":""tUAcxwN"",""CcvjmTSbmNWbKvDcQ"":""1764-65-94h44:39:54"",""iIYQjhoDHTaRp"":""3zUkenvGSdVKFlNHBcrihP"",""DpeYFZcPfXoZd"":""0D7e47f0-o49U-5403-MyC4-9D9278484691""}",IyFPtCe,,,cppWrRAgaUyMnaL,mVonjgfd hfwhDdWB,7.4,5.70.78.91,6q5k00p4-G11s-0332-rVN3-4d1695190129,660.338.201.713,IFyv,dxueuLmtZt,,,cTbPO,,mlfh,hQvO,8,47EuV898-r6K3-63a9-W084-6e7069N56508,6Iq5Md06-L162-5k1K-8090-1L1ELV531AL2,620,,,SbAMq://cKjmDMebRbls-Hr.SFGTrurBWE.KSN/wSlN vwpQps/TfowMbl nJQSRcXe/Ge54i778-Uyw4-8j42-a12b-649207255y2P_okKxOe.kpA,RfllKauNnbVC,bAsvxDHOQR,184E00dM-9K9B-29f9-57lk-6I65U49dU0TJ,qSKfn://EJCubNnkQnJR-vy.nKeLtpqqLj.OBa/,Ylt,Mq74i137-vOw2-9t62-U55V-019127665w3R_tuIAlb.Oem,Kpqw FWJiNQ/JokupZG DNMPaIjB,CQBZDlg/3.9 (ubuMDVEsDA; GmGj 4.1; vhEczYH gt 96.6; jrA44; l74; ftkaCgo/0.5; .cmC3.8U; .rcO0.4h; .FVT SaV 6.1.77984; .IKO STC 8.1.30956; .GxV qxj 4.0.27016; WZICxN XC 5.0; DptN 1.8.5),LQ041487@PGlybATueTPQ.Gwg,S:5t.D|WvYRzuRONo|64811571VlR96zD0@tMAF.Yyj,8NK70nJr-18x7-0993-1106-2u8B7899J4Y0,7,4
99,FileAccessed,lisa.brown@example.com,User,9,,Uncategorized,0,Base Event,0,14k72z63-u7B0-6w1l-Rw47-qmMg6rbs7772,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:40:45,SharePoint,Microsoft,4,a8a5bc3c-1a16-47a1-9c0d-91c96b94af1d,9.7.6,log_session_9100378864597745983,3,0,99,default,1706579426532955577,Base Event: Other,99,"{""DHEeuyCqRDHc"":""07S962o6-14l5-7973-A719-80X4uF58m7y8"",""jKkhmCcUvwadc"":""cSmZjcp"",""LmTNUuXiZEiwFOzFw"":""4513-53-08I10:28:81"",""OJMdQaitpulOS"":""5YYwvWEbPkpQkMPyHfSdug"",""SosIigVidkfuc"":""8Y0v00P2-5881-4178-iEb8-7R772cI602Lu""}",xLOnbsP,,,NgQCUEMrcijgiar,KDGQxEvT YFzLpHgd,7.1,9.31.77.13,7S1Q94I0-5758-5072-xmZ1-2w496Qc478Hg,029.707.649.5,VtwB,PGlXpbHODW,,,BfqcZ,,fwfH,tAAw,8,47FdG857-a2A4-32q6-p276-3U6232A23308,3U4750J2-d08Y-9M23-w8q7-9Jx58OFrSU51,433,,,cKavB://EgMRnCdNDlBx-qy.HUYzLEQhAt.Jiw/DnmT FuJJmy/JSkQHXv OkmJdwEV/1iDe6096-779u-8v97-6K5g-11W4349IM484_Omkwpd.gmG,cwypjZcvNDTp,LXHBEEWeXA,073F10KU-7H2w-21X4-77Pu-8Z29p07je9UF,RhhZc://WhOKHCsVXZlC-kb.DLGDoeTvft.sUd/,wDH,9erJ7700-735n-4H70-9k8F-21D3663Yr299_KZHBwv.Wfc,daQm rFFhOI/iMtDCkc xhArWPll,zRqTKFu/2.2 (lUKBZolPAo; rnLN 4.8; nXoSbCh Nc 17.6; CEd87; t53; tegvjoo/4.8; .QOx9.3z; .NBJ8.0g; .fPV KBD 0.9.20008; .PIU WDN 7.3.93582; .bDP HON 1.4.95106; EbbsRo ZK 3.8; WTzt 8.3.9),aT959360@WvIjHOcbRAka.pPX,A:6T.z|CDzqDCVRlD|96260753sbJ85La8@zVgs.YvB,4vj49svP-92u1-3698-3393-3s5r1691K5f4,8,8
99,FileAccessed,sarah.wilson@testingmail.xyz,User,2,,Uncategorized,0,Base Event,0,46l50m87-J6b1-4M7d-ak43-JRQK7GRu8198,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:40:45,SharePoint,Microsoft,5,14e8d26d-62df-4bb2-9440-5abbe9d50024,8.8.8,log_session_9100378864597745983,3,0,99,default,1706579426533174180,Base Event: Other,99,"{""alAvyPNbpZnl"":""33a262r1-16t7-6000-U163-30s4Ag77X5z1"",""REHVkvoAOVIIR"":""WnjLgZC"",""yAQwdJjgIxjHwAOts"":""9839-60-90S24:55:63"",""LcJFZHSBjxBau"":""2ulEbptEtvsRWzJmkWjJAE"",""LTEcHSvcgODQc"":""9G6F00z0-2347-3328-JVY1-974823S4MGS2""}",JVAhzEr,,,HbquoQHEvROOPDN,feMwDbWL jNtxqURq,8.9,3.82.60.30,2X4E74J2-8100-9423-luF1-664743H4Bki5,771.656.311.048,TYgj,MDwyZRhjAV,,,avBfx,,offT,WATD,2,86bjW248-A7N4-29Q6-N048-0x0322T42767,K5jE35r8-LDEz-3E93-8S6z-82aH37453OGa,619,,,rnTAv://BpxzyHBdDPbW-pU.oDlxykymBJ.WoR/KwvQ VGWoIf/viYdHwf BVHULLck/209KE6Z5-FX27-913A-p2t0-20926Wx1Kfu0_JGyJNH.LZV,jybAmqZGDoZt,iBqivoNniJ,553L97Ni-6L2h-88z6-63ff-2L44E06Uu8yY,gpmwP://bkoGBnfuODGB-aD.VACeWzLVRX.vmB/,tas,460uI8T6-bE31-587I-a9t8-05182hO8CJV0_KnABIJ.PUZ,sRQT wppUZI/IrZpLXs BUQpGQUK,RaCdTAP/8.0 (kvUIzeZBrG; TqhL 7.4; trPmqub LT 88.8; ttY03; A58; zWenzZe/0.0; .KWS6.0J; .Lnw0.9X; .HlH Pip 3.0.73064; .Kkg nDR 1.1.72049; .pyT UIm 8.2.93456; XBPfqG Ej 4.1; omqD 4.4.8),Jk682226@KAMRpWElJVnY.cXI,J:3l.N|GSYuSutQRu|63172002uER47tn1@gsMs.gqs,2GO27ajS-84j1-5719-3362-8c4K0073k7e6,6,9
99,FileAccessed,emily.white@dummyemail.biz,User,2,,Uncategorized,0,Base Event,0,41e46A02-w7L9-7h8T-ax12-BsKR7fxt1268,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:41:48,SharePoint,Microsoft,6,7f71a485-499e-42f5-9c49-1e2e4cb4870f,0.4.5,log_session_9100378864597745983,3,0,99,default,1706579426533408068,Base Event: Other,99,"{""mhkASfLwKRbe"":""844528Nf-3226-6C19-aFH7-o8636xe303Wy"",""XRNRalpGrEvdC"":""rtFBMTL"",""agTqZukKAFofj"":""vqDq8WzZDe2ebvkDCwd9it"",""nRVMUhvYATTZq"":""qm5r34b3-3816-9911-p82p-84j5d54u79H0""}",FVuPndz,,,krVmNNBenpYefHU,RaWuIW,098.0.5.4,61.239.476.37,LD6s30t5-1551-1951-g35g-59g9s64O39o7,9k94:461:2365:2T:7N38:1h77:45vt:yYSA,,dwrCaLYODR,,,CVsSd,,NUcfi,tBGb,2,n10g9379-8895-3A2q-7301-Z0aj2759230L,4181937G-c0o4-4Wb9-0G3B-9214w90f7PMT,265,,,dHMwu://mSkkoaljTMHC.XZgqtvUZnQ.JGU/tzUfS/zZnHMrYWDY/bfDlKA czDkNUHsc/ImMIf/GYuTIRhX.LJJy,wmRkVXUnKvFQ,ofzZtjsqrg,hd3s5p3g-R363-2ll0-Y592-86h79u36ZRD4,jKNIv://qZnHnmeDLWtf.necChhyXAZ.Yqn/spyQt/ZIotezZZzn/,Zloc,OFlXTUXO.PLeL,Koarmk OhybimxeZ/gWTMy,"aAQllAI/1.9 (MjSXUpe Dd 49.2; FPl42; b75) MhnOBpfTQVK/733.97 (gAiHk, WUtJ coLsf) rgEiiQ/022.3.7.1 aBQLhD/916.21",vKPNwH@CwzWmvhxXEJI.Itb,V:1s.L|zRifvyeXWK|16791gcth4S9816E@EDfy.ObX,8054QmHL-uBkt-241i-2n50-38356rR0236d,8,0
99,FileAccessed,sarah.wilson@testingmail.xyz,User,4,,Uncategorized,0,Base Event,0,66W36G18-X4K0-7U6A-FG14-ToaF3lsS4559,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:00,SharePoint,Microsoft,9,d1b73202-66fe-4de4-92ed-11fc01a1c748,8.7.4,log_session_9100378864597745983,3,0,99,default,1706579426534854633,Base Event: Other,99,"{""aZaBbdWFbScy"":""S219CA2w-46K7-4797-nX68-A717213DPy94"",""DqUKHcCvwxnPP"":""ewtrvlEyaB"",""biKOESKyruIdP"":""km7s54b5-X0rP-3879-C44l-52yj83N3843M""}",magAwvrHBF,,,nIWJh,,,03.253.187.73,TS6i64I0-l7zA-7408-G83j-25bq36b5477V,12.168.106.24,,NOgDPpepfZ,,,oYRKz,,jnEk,SGkf,4,400O5V0j-1mw8-1sqN-104v-br2F7nb19320,5b1OQ350-Wp8B-8708-9193-J13V14943A80,671,,,ZwTrr://eIaKfNAlyLlX.vWmdnnkwdH.XtB/VTgyr/fEMSbDiVimNCxKEeLOOP/EzicbT yjBVrsfiP/IvrQxrS/tsHIHr_iQPAZx_zFHiVOG_XMZ_1627_49_74_HZ-muMIjEeI.oAYq,bgZtTrHzYOUU,UYGFZbdfNKhOJkDHaJxYByBWRN,S04849z0-Y1O6-0e7Z-VDug-5HI2FTT4f99t,nHMrD://TiQsiHzrkaOl.jFGPKqIbNE.mEE/EIKxb/TrVVDVDsCABSfnUJdOMz/,yWjc,xfvcmM_NhrGWl_KomBKYp_Dpl_4043_78_41_eW-DdwdaflT.pClU,HDtmJt iCGJvOEmR/rdzyqEH,jVTzJ,Pt088342@oXESCdNwWhYm.oUZ,d:8m.u|iSwPSKOIHI|98728021d6M7F184@hght.mLA,03218287-I0w2-26k7-76SU-349f1rCYa5P3,3,0
99,FileAccessed,kevin.green@example.com,User,1,,Uncategorized,0,Base Event,0,93g45t29-f7c6-8N8B-pu69-cDbm9XEw2010,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:42:55,SharePoint,Microsoft,1,f073c7e0-8646-4f9a-90a2-1f02c051b289,7.9.2,log_session_9100378864597745983,3,0,99,default,1706579426535061396,Base Event: Other,99,"{""pHNkmzkEnYX"":""2YzB7B83-ziG7-5QMw-Sb2T-2982Ic077254"",""QteZaYXvGCGsd"":""lLjyShYYH rwMDZ"",""iIvClZKfwkHta"":""NN5K63q4-34B6-5754-XaI0-1D6G5e86zr2U""}",uEzdOnyQu UTegS,8unu9Z02-cxg0-7kad-RW4H-4310Wn030121,,amLHe,QqwZlX,040.8.0966.645,38.81.58.54,CC3s39Y0-46S3-8146-Jwv1-7a9C6G93py3b,3J84:465:0266:3xP:z27D:7718:j9GF:54uU,,xGhLwDZqFz,,,zoWBe,,AyMU,sDVj,6,d75Y4207-C3V7-87dU-Y557-68M239JZm2j7,ZTY14ww1-5Y19-894r-9Gw0-953u38F324xK,811,,,NSzhK://xaeueJsjIWkU.rEyeeBnmFR.cCq/MNGMC/iwXMEqtBNixlnfUklOBVJp/SNNUim PZbqgrcjZ/qovkqsNOx uebMcWG/wRIsvImmzmC pdgPOoW/DlSbceiR-7497-32-fcYDEcP-fC-06J -QUPpz 9.00.04.LPG,IdOhIYlJrNmp,jpedwYJxAu,A5204l85-7371-0A0D-J50z-Vz4P8Y5rLG1j,yuIju://IBhlydIcwAiK.BWyNDhyBzh.byx/NHNDK/hFJCaesbNfrXvaMjuNeCWU/,Sbq,bXXrmdLz-9452-51-JSGePsa-eM-32c -LKbIq 7.96.67.sMj,IzEtNJ qzBEoUKdX/QoxKzmBXb aZAlNOr/aYEewYHhWGP YSfohTO,"CZqXPHg/0.8 (UpbVDKw Cr 14.7; Abh76; X33) IIzlbADxlHi/178.93 (faQYL, oZNf JXjug) EiHev/9.6.72.52918 cDNkRf/072.9.1345.225 xJUUXARz/50.5.7 jJavQC/705.36",HvJYOd@LsvIxrRtqIKD.RPR,w:5w.P|OkjucItnJk|59015wQDj0L97Q17@QQrp.hhT,59s0BS1R-xm5Y-6p74-9515-Ko12088dDRPx,0,2
99,FileAccessed,kevin.green@placeholderemail.co,User,9,,Uncategorized,0,Base Event,0,32V08T79-J0y6-8o4x-Ak80-kGIg3ggq0316,security,Microsoft O365,Microsoft,FileAccessed,-,2024-01-29T19:43:49,SharePoint,Microsoft,0,b1d7a914-7db0-45b3-986d-c5f6bc36a198,9.1.8,log_session_9100378864597745983,3,0,99,default,1706579426535265698,Base Event: Other,99,"{""bxAmuaFQVnV"":""0Ofi9S00-RMW1-2uFs-kj6r-5375mY831857"",""kEmnCAltilATG"":""QKZMxLnpf sWbrj"",""UyAmVstPrCMfa"":""it1W76Y8-M872-2135-ypd6-5873psK97k7W""}",qnGHeQHFf lnvqc,1cqx9g59-Oyi2-7sCP-LT6D-9719Yp402704,,sYxUO,uUXIaa,360.3.2030.258,13.59.45.85,mA9X45j9-m894-8771-wQo7-9881lCs33M7M,3e54:777:4413:1f4:981J:N4Z9:Y917:39vX,,bUzzuUEeaP,,,HWUvD,,IDiR,Uuud,1,D77n2302-f8h4-10Jg-H850-16M445Pab6c7,78I4m466-0Cq0-4f3h-n69Y-0f10C638Cz23,393,,,NTmYa://dkAPSqKkgwxs.sjGaYgcKxr.mba/uctMf/LHuEGgaDXozywUbIREbgsJ/fWoIaf VWnhNNEdy/dHKqHKGIz aNzUZab/IABXNavOXPde srfxQXvYhMIx Q4.nCo,UoaAbOnwTgQq,VORCoNvGVc,W3128r13-3332-1Y0W-D59P-ZP8g9V7AyP7N,wnGoi://remdZojcJeGE.fEomAnInfr.hWs/MLAKl/xukIQEIocKTfWUhongtJkS/,nTb,xzeQumekvFjM xpniYZfdTiDs o5.zco,fBdUsL KsqCcoixX/faEAQMImK ewRzLcH,"xcCirZG/8.3 (FcCXian XD 01.9; ykb09; o83) eIiQZtvEQeB/891.15 (ErRUP, McJW FyQJp) wCpOP/6.7.59.32916 HFCKmv/331.0.0124.174 PCvQSyoj/93.8.4 XBkAXU/652.23",CUKOnZ@lMIdxhxFjqpl.XBn,b:9x.h|FsKczchgJQ|42748wzKI5c39h99@FxbL.Eyb,25G5ff6T-Ch3h-7x62-0609-hr31954nYLOV,0,3
